product_id,idea_text,gender,category,subcategory,fabric,theme,season,occasion,color,source_site,price,rating,review_count,scrape_date,success_score,success_label
P000127,"vintage inspired jeans in beige wool, targeted at male customers for party wear in all-season.",male,bottomwear,jeans,wool,vintage,all-season,party wear,beige,synthetic_v1,2252.23,4.4,375,2026-06-29,75.73,high
P000128,"New male gown idea: streetwear style, rust orange tone, chiffon material, built for beach wear.",male,dresses,gown,chiffon,streetwear,monsoon,beach wear,rust orange,synthetic_v1,1768.67,2.5,119,2026-06-29,64.69,medium
P000129,"Minimal charcoal grey running tights crafted in wool with gothic influence, made for female shoppers, office wear ready.",female,activewear,running tights,wool,gothic,all-season,office wear,charcoal grey,synthetic_v1,570.06,3.6,23,2026-06-29,52.65,low
P000130,"A autumn collection running tights blending streetwear vibes with chiffon, in powder blue, for male, suited to travel.",male,activewear,running tights,chiffon,streetwear,autumn,travel,powder blue,synthetic_v1,1604.82,3.5,211,2026-06-29,73.25,high
P000131,"A indo-western ivory bag for male designed for party wear, made from velvet, perfect for winter.",male,accessories,bag,velvet,indo-western,winter,party wear,ivory,synthetic_v1,2239.49,4.0,32,2026-06-29,64.53,medium
P000132,"Designing a olive green wool heels with a y2k aesthetic, ideal for travel during all-season.",unisex,footwear,heels,wool,y2k,all-season,travel,olive green,synthetic_v1,2383.74,3.8,137,2026-06-29,66.92,medium
P000133,"indo-western inspired hoodie in mustard yellow chiffon, targeted at unisex customers for wedding guest in spring.",unisex,topwear,hoodie,chiffon,indo-western,spring,wedding guest,mustard yellow,synthetic_v1,2088.47,4.2,11,2026-06-29,65.89,medium
P000134,"Designing a coral bamboo fabric saree with a formal office aesthetic, ideal for party wear during autumn.",unisex,ethnic wear,saree,bamboo fabric,formal office,autumn,party wear,coral,synthetic_v1,1113.77,4.4,79,2026-06-29,65.07,medium
P000135,"New female scarf idea: formal office style, ivory tone, fleece material, built for festive wear.",female,accessories,scarf,fleece,formal office,monsoon,festive wear,ivory,synthetic_v1,2113.46,4.1,368,2026-06-29,65.58,medium
P000136,"Designing a rust orange knit blazer with a korean fashion aesthetic, ideal for travel during monsoon.",male,outerwear,blazer,knit,korean fashion,monsoon,travel,rust orange,synthetic_v1,1502.39,4.2,119,2026-06-29,71.69,high
P000137,"coastal grandma inspired skirt in ivory fleece, targeted at female customers for casual daily wear in winter.",female,bottomwear,skirt,fleece,coastal grandma,winter,casual daily wear,ivory,synthetic_v1,2653.84,3.7,318,2026-06-29,64.08,medium
P000138,"A summer collection gown blending boho vibes with knit, in olive green, for unisex, suited to date night.",unisex,dresses,gown,knit,boho,summer,date night,olive green,synthetic_v1,1995.76,4.2,242,2026-06-29,65.93,medium
P000139,"Minimal powder blue belt crafted in recycled polyester with vintage influence, made for male shoppers, loungewear ready.",male,accessories,belt,recycled polyester,vintage,spring,loungewear,powder blue,synthetic_v1,200.0,4.0,213,2026-06-29,64.33,medium
P000140,"New male wrap dress idea: preppy style, maroon tone, recycled polyester material, built for festive wear.",male,dresses,wrap dress,recycled polyester,preppy,monsoon,festive wear,maroon,synthetic_v1,1077.67,4.0,262,2026-06-29,68.7,high
P000141,"wedding season inspired coat in olive green denim, targeted at male customers for date night in all-season.",male,outerwear,coat,denim,wedding season,all-season,date night,olive green,synthetic_v1,2279.12,4.3,110,2026-06-29,65.87,medium
P000142,"korean fashion inspired bomber jacket in ivory polyester, targeted at unisex customers for beach wear in all-season.",unisex,outerwear,bomber jacket,polyester,korean fashion,all-season,beach wear,ivory,synthetic_v1,1850.01,3.4,92,2026-06-29,68.78,high
P000143,"preppy inspired wrap dress in maroon linen, targeted at unisex customers for festive wear in spring.",unisex,dresses,wrap dress,linen,preppy,spring,festive wear,maroon,synthetic_v1,1619.87,4.2,125,2026-06-29,67.47,medium
P000144,"old money inspired heels in charcoal grey wool, targeted at female customers for travel in winter.",female,footwear,heels,wool,old money,winter,travel,charcoal grey,synthetic_v1,984.51,4.0,74,2026-06-29,67.74,medium
P000145,"A winter collection kurti blending sustainable fashion vibes with denim, in maroon, for unisex, suited to office wear.",unisex,ethnic wear,kurti,denim,sustainable fashion,winter,office wear,maroon,synthetic_v1,608.31,3.9,65,2026-06-29,66.04,medium
P000146,"New male coat idea: monsoon edit style, coral tone, chiffon material, built for party wear.",male,outerwear,coat,chiffon,monsoon edit,all-season,party wear,coral,synthetic_v1,1379.0,4.2,109,2026-06-29,59.75,low
P000147,"A monsoon collection salwar suit blending coastal grandma vibes with silk, in maroon, for male, suited to office wear.",male,ethnic wear,salwar suit,silk,coastal grandma,monsoon,office wear,maroon,synthetic_v1,2022.6,3.9,62,2026-06-29,57.01,low
P000148,"A sustainable fashion coral saree for male designed for casual daily wear, made from knit, perfect for spring.",male,ethnic wear,saree,knit,sustainable fashion,spring,casual daily wear,coral,synthetic_v1,1446.34,4.8,58,2026-06-29,67.33,medium
P000149,"A winter collection mini dress blending gothic vibes with silk, in navy blue, for unisex, suited to casual daily wear.",unisex,dresses,mini dress,silk,gothic,winter,casual daily wear,navy blue,synthetic_v1,622.13,4.4,196,2026-06-29,61.9,low
P000150,"A winter collection yoga pants blending korean fashion vibes with leather, in powder blue, for unisex, suited to party wear.",unisex,activewear,yoga pants,leather,korean fashion,winter,party wear,powder blue,synthetic_v1,578.2,3.9,2,2026-06-29,62.58,low
P000151,"New unisex loafers idea: streetwear style, olive green tone, bamboo fabric material, built for office wear.",unisex,footwear,loafers,bamboo fabric,streetwear,winter,office wear,olive green,synthetic_v1,709.1,4.2,0,2026-06-29,59.3,low
P000152,"A summer collection windcheater blending streetwear vibes with nylon, in sage green, for male, suited to wedding guest.",male,outerwear,windcheater,nylon,streetwear,summer,wedding guest,sage green,synthetic_v1,1421.24,3.9,759,2026-06-29,74.62,high
P000153,"A vintage black wrap dress for unisex designed for date night, made from velvet, perfect for monsoon.",unisex,dresses,wrap dress,velvet,vintage,monsoon,date night,black,synthetic_v1,1368.05,4.6,67,2026-06-29,65.57,medium
P000154,"vintage inspired belt in rust orange satin, targeted at male customers for loungewear in autumn.",male,accessories,belt,satin,vintage,autumn,loungewear,rust orange,synthetic_v1,200.0,3.7,202,2026-06-29,62.98,low
P000155,"streetwear inspired briefs in beige fleece, targeted at female customers for office wear in monsoon.",female,innerwear,briefs,fleece,streetwear,monsoon,office wear,beige,synthetic_v1,2324.16,4.1,152,2026-06-29,68.51,high
P000156,"Minimal ivory sandals crafted in leather with wedding season influence, made for unisex shoppers, office wear ready.",unisex,footwear,sandals,leather,wedding season,monsoon,office wear,ivory,synthetic_v1,200.0,3.3,25,2026-06-29,58.12,low
P000157,"New unisex sherwani idea: old money style, black tone, recycled polyester material, built for loungewear.",unisex,ethnic wear,sherwani,recycled polyester,old money,winter,loungewear,black,synthetic_v1,811.33,5.0,372,2026-06-29,73.41,high
P000158,"New female sweater idea: wedding season style, lavender tone, cotton material, built for wedding guest.",female,topwear,sweater,cotton,wedding season,spring,wedding guest,lavender,synthetic_v1,701.72,4.0,325,2026-06-29,68.39,medium
P000159,"New male denim jacket idea: korean fashion style, white tone, denim material, built for party wear.",male,outerwear,denim jacket,denim,korean fashion,autumn,party wear,white,synthetic_v1,443.61,4.4,512,2026-06-29,78.24,high
P000160,"A winter collection polo blending minimalist vibes with cotton, in ivory, for unisex, suited to gym and workout.",unisex,topwear,polo,cotton,minimalist,winter,gym and workout,ivory,synthetic_v1,1990.37,3.9,139,2026-06-29,70.96,high
P000161,"wedding season inspired gym shorts in navy blue organic cotton, targeted at female customers for casual daily wear in monsoon.",female,activewear,gym shorts,organic cotton,wedding season,monsoon,casual daily wear,navy blue,synthetic_v1,3068.39,3.4,259,2026-06-29,67.37,medium
P000162,"New male leggings idea: korean fashion style, rust orange tone, linen material, built for office wear.",male,bottomwear,leggings,linen,korean fashion,winter,office wear,rust orange,synthetic_v1,1418.08,3.7,193,2026-06-29,72.21,high
P000163,"streetwear inspired coat in navy blue polyester, targeted at male customers for wedding guest in spring.",male,outerwear,coat,polyester,streetwear,spring,wedding guest,navy blue,synthetic_v1,2209.41,3.8,630,2026-06-29,74.96,high
P000164,"Designing a white linen bra with a formal office aesthetic, ideal for casual daily wear during summer.",male,innerwear,bra,linen,formal office,summer,casual daily wear,white,synthetic_v1,543.71,4.7,160,2026-06-29,66.2,medium
P000165,"A preppy rust orange crop top for female designed for beach wear, made from knit, perfect for summer.",female,topwear,crop top,knit,preppy,summer,beach wear,rust orange,synthetic_v1,1919.16,4.4,313,2026-06-29,73.54,high
P000166,"wedding season inspired loafers in coral nylon, targeted at male customers for date night in winter.",male,footwear,loafers,nylon,wedding season,winter,date night,coral,synthetic_v1,1569.2,4.2,197,2026-06-29,67.57,medium
P000167,"A cottagecore coral kurta for female designed for office wear, made from knit, perfect for winter.",female,ethnic wear,kurta,knit,cottagecore,winter,office wear,coral,synthetic_v1,2521.58,3.5,105,2026-06-29,62.84,low
P000168,"A spring collection coat blending sustainable fashion vibes with leather, in ivory, for unisex, suited to wedding guest.",unisex,outerwear,coat,leather,sustainable fashion,spring,wedding guest,ivory,synthetic_v1,1362.75,3.2,210,2026-06-29,64.44,medium
P000169,"New unisex bra idea: gothic style, navy blue tone, wool material, built for travel.",unisex,innerwear,bra,wool,gothic,winter,travel,navy blue,synthetic_v1,997.21,4.4,238,2026-06-29,57.68,low
P000170,"Minimal navy blue polo crafted in denim with preppy influence, made for female shoppers, beach wear ready.",female,topwear,polo,denim,preppy,autumn,beach wear,navy blue,synthetic_v1,1142.27,4.0,59,2026-06-29,65.13,medium
P000171,"A winter collection kurti blending wedding season vibes with recycled polyester, in white, for male, suited to gym and workout.",male,ethnic wear,kurti,recycled polyester,wedding season,winter,gym and workout,white,synthetic_v1,2729.57,4.7,96,2026-06-29,69.1,high
P000172,"Minimal black thermal wear crafted in velvet with indo-western influence, made for male shoppers, travel ready.",male,innerwear,thermal wear,velvet,indo-western,summer,travel,black,synthetic_v1,1790.96,3.9,200,2026-06-29,60.81,low
P000173,"A preppy rust orange cargo pants for unisex designed for festive wear, made from polyester, perfect for winter.",unisex,bottomwear,cargo pants,polyester,preppy,winter,festive wear,rust orange,synthetic_v1,1700.36,3.3,83,2026-06-29,66.75,medium
P000174,"Designing a beige velvet windcheater with a streetwear aesthetic, ideal for travel during winter.",unisex,outerwear,windcheater,velvet,streetwear,winter,travel,beige,synthetic_v1,200.0,4.1,258,2026-06-29,72.86,high
P000175,"New unisex blouse idea: monsoon edit style, ivory tone, nylon material, built for office wear.",unisex,topwear,blouse,nylon,monsoon edit,all-season,office wear,ivory,synthetic_v1,1542.79,3.0,128,2026-06-29,55.39,low
P000176,"Minimal sage green saree crafted in velvet with coastal grandma influence, made for female shoppers, loungewear ready.",female,ethnic wear,saree,velvet,coastal grandma,all-season,loungewear,sage green,synthetic_v1,200.0,3.8,40,2026-06-29,57.83,low
P000177,"sustainable fashion inspired running tights in maroon silk, targeted at female customers for party wear in summer.",female,activewear,running tights,silk,sustainable fashion,summer,party wear,maroon,synthetic_v1,2968.98,3.9,41,2026-06-29,65.29,medium
P000178,"A techwear maroon lehenga for female designed for travel, made from knit, perfect for summer.",female,ethnic wear,lehenga,knit,techwear,summer,travel,maroon,synthetic_v1,249.69,4.1,23,2026-06-29,61.1,low
P000179,"athleisure inspired bra in mustard yellow bamboo fabric, targeted at female customers for office wear in monsoon.",female,innerwear,bra,bamboo fabric,athleisure,monsoon,office wear,mustard yellow,synthetic_v1,200.0,3.5,433,2026-06-29,69.63,high
P000180,"New male blazer idea: korean fashion style, white tone, nylon material, built for party wear.",male,outerwear,blazer,nylon,korean fashion,all-season,party wear,white,synthetic_v1,3668.6,3.9,98,2026-06-29,69.96,high
P000181,"Minimal navy blue shorts crafted in wool with minimalist influence, made for female shoppers, gym and workout ready.",female,bottomwear,shorts,wool,minimalist,winter,gym and workout,navy blue,synthetic_v1,3347.88,4.2,146,2026-06-29,75.55,high
P000182,"A summer collection shift dress blending korean fashion vibes with bamboo fabric, in coral, for female, suited to wedding guest.",female,dresses,shift dress,bamboo fabric,korean fashion,summer,wedding guest,coral,synthetic_v1,1782.1,5.0,45,2026-06-29,70.75,high
P000183,"Designing a maroon linen cap with a wedding season aesthetic, ideal for gym and workout during all-season.",unisex,accessories,cap,linen,wedding season,all-season,gym and workout,maroon,synthetic_v1,1197.75,4.5,375,2026-06-29,72.28,high
P000184,"preppy inspired wrap dress in coral silk, targeted at male customers for office wear in winter.",male,dresses,wrap dress,silk,preppy,winter,office wear,coral,synthetic_v1,2496.51,4.5,321,2026-06-29,71.26,high
